timestamps,,,,,,,,,Marker
93416.744,0.843,0.336,0.821,0.229,0.408,0.352,0.712,0.070,0
93416.748,0.678,0.975,0.076,0.121,0.437,0.247,0.551,0.377,0
93416.753,0.577,0.227,0.044,0.000,0.928,0.103,0.537,0.486,0
93416.757,0.356,0.193,0.118,0.460,0.359,0.423,0.727,0.545,0
93416.762,0.056,0.405,0.971,0.006,0.404,0.137,0.937,0.293,0
93416.766,0.597,0.681,0.061,0.285,0.551,0.720,0.709,0.927,0
93416.771,0.257,0.329,0.910,0.707,0.990,0.215,0.879,0.382,0
93416.776,0.543,0.931,0.406,0.372,0.409,0.894,0.216,0.120,0
93416.781,0.272,0.506,0.814,0.842,0.971,0.285,0.717,0.502,0
93416.786,0.627,0.484,0.724,0.639,0.954,0.369,0.468,0.700,0
93416.791,0.053,0.192,0.957,0.636,0.590,0.861,0.462,0.115,0
93416.795,0.171,0.215,0.255,0.413,0.476,0.259,0.407,0.719,0
93416.800,0.888,0.307,0.018,0.745,0.369,0.802,0.257,0.065,0
93416.805,0.719,0.935,0.400,0.430,0.307,0.152,0.702,0.110,0
93416.810,0.276,0.777,0.141,0.285,0.166,0.859,0.313,0.429,0
93416.815,0.130,0.783,0.760,0.851,0.636,0.981,0.528,0.827,0
93416.819,0.052,0.729,0.337,0.797,0.998,0.155,0.412,0.144,0
93416.824,0.291,0.080,0.813,0.639,0.403,0.553,0.081,0.594,0
93416.829,0.393,0.807,0.863,0.351,0.138,0.289,0.087,0.964,0
93416.833,0.485,0.095,0.902,0.715,0.341,0.834,0.712,0.143,0
93416.838,0.829,0.007,0.908,0.454,0.947,0.114,0.070,0.020,0
93416.842,0.360,0.656,0.839,0.390,0.270,0.486,0.058,0.055,0
93416.846,0.864,0.625,0.386,0.725,0.199,0.274,0.019,0.793,0
93416.850,0.004,0.085,0.636,0.774,0.498,0.597,0.428,0.770,0
93416.855,0.577,0.116,0.496,0.838,0.581,0.384,0.480,0.861,0
93416.859,0.629,0.167,0.278,0.603,0.538,0.971,0.066,0.686,0
93416.864,0.777,0.823,0.211,0.080,0.863,0.088,0.041,0.088,0
93416.868,0.049,0.627,0.794,0.212,0.546,0.837,0.418,0.870,0
93416.873,0.651,0.049,0.034,0.669,0.693,0.152,0.732,0.047,0
93416.878,0.536,0.998,0.342,0.422,0.484,0.408,0.339,0.558,0
93416.882,0.168,0.521,0.206,0.847,0.161,0.038,0.962,0.793,0
93416.887,0.761,0.353,0.891,0.243,0.292,0.231,0.293,0.688,0
93416.891,0.884,0.382,0.903,0.317,0.161,0.166,0.219,0.933,0
93416.896,0.513,0.821,0.808,0.971,0.713,0.765,0.440,0.567,0
93416.901,0.652,0.079,0.588,0.430,0.421,0.789,0.760,0.631,0
93416.906,0.538,0.397,0.235,0.799,0.736,0.300,0.251,0.807,0
93416.910,0.538,0.690,0.110,0.999,0.279,0.773,0.434,0.303,0
93416.916,0.358,0.317,0.582,0.161,0.894,0.928,0.768,0.905,0
93416.920,0.691,0.690,0.884,0.675,0.036,0.202,0.113,0.335,0
93416.925,0.287,0.784,0.332,0.225,0.357,0.634,0.954,0.752,0
93416.930,0.676,0.439,0.345,0.927,0.766,0.982,0.606,0.770,0
93416.933,0.524,0.582,0.526,0.201,0.239,0.717,0.207,0.627,0
93416.938,0.647,0.070,0.720,0.330,0.798,0.960,0.965,0.771,0
93416.943,0.662,0.952,0.738,0.622,0.850,0.893,0.941,0.117,0
93416.948,0.981,0.516,0.670,0.928,0.338,0.689,0.210,0.430,0
93416.954,0.702,0.899,0.297,0.030,0.435,0.079,0.292,0.869,0
93416.958,0.327,0.719,0.487,0.406,0.555,0.341,0.198,0.440,0
93416.962,0.589,0.738,0.840,0.202,0.980,0.759,0.829,0.916,0
93416.967,0.678,0.286,0.992,0.239,0.916,0.120,1.000,0.817,0
93416.971,0.232,0.189,0.906,0.508,0.672,0.086,0.104,0.209,0
93416.975,0.480,0.554,0.444,0.886,0.194,0.730,0.599,0.678,0
93416.980,0.082,0.877,0.531,0.263,0.151,0.732,0.576,0.438,0
93416.984,0.406,0.404,0.810,0.675,0.191,0.698,0.181,0.700,0
93416.988,0.266,0.536,0.846,0.104,0.409,0.744,0.350,0.351,0
93416.992,0.075,0.207,0.348,0.759,0.454,0.126,0.428,0.195,0
93416.997,0.580,0.548,0.952,0.919,0.431,0.521,0.748,0.231,0
93417.002,0.569,0.996,0.662,0.404,0.242,0.241,0.155,0.757,0
93417.007,0.846,0.578,0.138,0.412,0.522,0.780,0.565,0.418,0
93417.012,0.515,0.675,0.732,0.614,0.252,0.884,0.519,0.004,0
93417.016,0.085,0.051,0.819,0.340,0.480,0.738,0.314,0.161,0
93417.021,0.393,0.891,0.802,0.570,0.160,0.850,0.094,0.115,0
93417.025,0.284,0.773,0.248,0.803,0.858,0.179,0.709,0.193,0
93417.030,0.913,0.045,0.420,0.441,0.269,0.197,0.563,0.350,0
93417.034,0.929,0.039,0.825,0.959,0.776,0.440,0.867,0.267,0
93417.039,0.863,0.968,0.916,0.386,0.427,0.007,0.570,0.188,0
93417.044,0.748,0.336,0.002,0.105,0.801,0.000,0.529,0.966,0
93417.049,0.762,0.550,0.694,0.749,0.758,0.461,0.031,0.851,0
93417.054,0.024,0.338,0.462,0.446,0.558,0.841,0.623,0.908,0
93417.058,0.876,0.507,0.585,0.366,0.864,0.604,0.953,0.934,0
93417.063,0.710,0.764,0.082,0.506,0.221,0.303,0.428,0.442,0
93417.068,0.252,0.983,0.618,0.819,0.989,0.581,0.345,0.106,0
93417.073,0.173,0.432,0.587,0.005,0.668,0.581,0.592,0.967,0
93417.077,0.661,0.796,0.066,0.269,0.486,0.072,0.257,0.053,0
93417.082,0.818,0.202,0.596,0.727,0.993,0.883,0.810,0.264,0
93417.087,0.394,0.704,0.873,0.244,0.859,0.616,0.286,0.924,0
93417.091,0.196,0.061,0.978,0.527,0.025,0.489,0.850,0.180,0
93417.095,0.025,0.356,0.816,0.456,0.330,0.136,0.351,0.443,0
93417.100,0.007,0.009,0.626,0.035,0.225,0.334,0.764,0.943,0
93417.104,0.403,0.072,0.191,0.940,0.399,0.157,0.117,0.117,0
93417.109,0.769,0.243,0.467,0.452,0.044,0.038,0.375,0.114,0
93417.114,0.100,0.634,0.428,0.769,0.539,0.168,0.385,0.458,0
93417.119,0.637,0.449,0.179,0.252,0.875,0.344,0.587,0.625,0
93417.123,0.966,0.352,0.834,0.956,0.846,0.930,0.426,0.014,0
93417.127,0.146,0.287,0.987,0.350,0.749,0.116,0.776,0.913,0
93417.132,0.946,0.246,0.821,0.939,0.930,0.852,0.512,0.219,0
93417.137,0.460,0.734,0.236,0.997,0.183,0.494,0.744,0.125,0
93417.142,0.711,0.384,0.969,0.306,0.414,0.524,0.659,0.813,0
93417.146,0.561,0.973,0.968,0.520,0.425,0.553,0.098,0.532,0
93417.151,0.002,0.185,0.578,0.706,0.202,0.819,0.148,0.795,0
93417.156,0.749,0.650,0.393,0.533,0.098,0.570,0.908,0.605,0
93417.160,0.114,0.668,0.869,0.675,0.542,0.737,0.534,0.848,0
93417.165,0.388,0.355,0.573,0.763,0.522,0.446,0.883,0.599,0
93417.169,0.659,0.659,0.174,0.280,0.445,0.099,0.772,0.382,0
93417.174,0.388,0.665,0.123,0.375,0.939,0.900,0.108,0.576,0
93417.179,0.411,0.524,0.083,0.178,0.578,0.447,0.354,0.351,0
93417.184,0.891,0.180,0.902,0.082,0.889,0.865,0.334,0.027,0
93417.188,0.919,0.742,0.897,0.918,0.602,0.220,0.649,0.111,0
93417.193,0.244,0.655,0.254,0.197,0.970,0.671,0.666,0.088,0
93417.198,0.892,0.105,0.022,0.212,0.006,0.059,0.313,0.204,0
93417.203,0.531,0.493,0.751,0.048,0.231,0.202,0.471,0.268,0
93417.208,0.304,0.265,0.336,0.709,0.128,0.650,0.581,0.734,0
93417.212,0.782,0.121,0.773,0.733,0.609,0.771,0.390,0.262,0
93417.217,0.862,0.979,0.686,0.882,0.875,0.932,0.026,0.603,0
93417.222,0.966,0.892,0.342,0.930,0.748,0.340,0.794,0.538,0
93417.227,0.370,0.705,0.751,0.703,0.072,0.624,0.948,0.827,0
93417.231,0.238,0.100,0.461,0.084,0.902,0.377,0.273,0.568,0
93417.236,0.835,0.773,0.578,0.088,0.102,0.749,0.348,0.598,0
93417.241,0.806,0.593,0.936,0.600,0.672,0.813,0.361,0.904,0
93417.246,0.956,0.525,0.389,0.992,0.120,0.351,0.012,0.310,0
93417.250,0.148,0.817,0.266,0.408,0.936,0.718,0.552,0.507,0
93417.255,0.706,0.983,0.670,0.281,0.872,0.541,0.014,0.401,0
93417.260,0.131,0.137,0.512,0.456,0.014,0.783,0.239,0.966,0
93417.264,0.731,0.705,0.334,0.957,0.600,0.821,0.444,0.848,0
93417.269,0.315,0.620,0.732,0.408,0.213,0.449,0.585,1.000,0
93417.274,0.163,0.114,0.861,0.884,0.585,0.622,0.358,0.705,0
93417.279,0.297,0.343,0.753,0.928,0.522,0.643,0.104,0.115,0
93417.284,0.758,0.891,0.534,0.238,0.328,0.986,0.001,0.838,0
93417.289,0.789,0.274,0.528,0.623,0.723,0.855,0.289,0.269,0
93417.294,0.680,0.622,0.530,0.189,0.718,0.730,0.619,0.329,0
93417.299,0.485,0.557,0.944,0.078,0.274,0.591,0.977,0.434,0
93417.304,0.663,0.744,0.435,0.780,0.591,0.327,0.286,0.173,0
93417.309,0.465,0.770,0.521,0.059,0.811,0.057,0.671,0.849,0
93417.314,0.206,0.612,0.655,0.583,0.231,0.498,0.191,0.660,0
93417.319,0.801,0.227,0.160,0.492,0.892,0.959,0.655,0.356,0
93417.324,0.478,0.647,0.960,0.237,0.207,0.575,0.104,0.805,0
93417.329,0.434,0.403,0.317,0.634,0.617,0.514,0.126,0.942,0
93417.334,0.897,0.562,0.838,0.759,0.904,0.941,0.188,0.995,0
93417.339,0.945,0.288,0.842,0.503,0.448,0.128,0.350,0.464,0
93417.344,0.106,0.084,0.411,0.843,0.657,0.833,0.986,0.488,0
93417.349,0.487,0.078,0.725,0.601,0.216,0.558,0.880,0.010,0
93417.353,0.617,0.102,0.713,0.688,0.353,0.195,0.130,0.158,0
93417.358,0.190,0.049,0.945,0.626,0.330,0.003,0.917,0.766,0
93417.363,0.212,0.593,0.528,0.857,0.368,0.407,0.273,0.022,0
93417.368,0.204,0.648,0.992,0.916,0.448,0.567,0.407,0.559,0
93417.372,0.332,0.509,0.264,0.384,0.484,0.226,0.851,0.022,0
93417.377,0.411,0.821,0.591,0.696,0.298,0.759,0.914,0.214,0
93417.382,0.151,0.920,0.168,0.172,0.256,0.485,0.725,0.735,0
93417.387,0.574,0.487,0.468,0.522,0.343,0.775,0.550,0.966,0
93417.391,0.153,0.543,0.507,0.260,0.876,0.852,0.381,0.734,0
93417.396,0.987,0.710,0.634,0.321,0.106,0.713,0.403,0.620,0
93417.401,0.632,0.547,0.474,0.485,0.332,0.401,0.962,0.793,0
93417.406,0.284,0.158,0.108,0.941,0.043,0.606,0.994,0.027,0
93417.411,0.041,0.749,0.630,0.815,0.626,0.663,0.262,0.033,0
93417.415,0.953,0.957,0.810,0.799,0.134,0.118,0.651,0.241,0
93417.420,0.558,0.416,0.532,0.908,0.710,0.629,0.852,0.858,0
93417.425,0.223,0.074,0.603,0.847,0.840,0.936,0.441,0.401,0
93417.429,0.037,0.124,0.092,0.377,0.602,0.042,0.383,0.727,0
93417.434,0.407,0.390,0.141,0.561,0.768,0.161,0.784,0.734,0
93417.438,0.842,0.837,0.200,0.620,0.617,0.745,0.460,0.503,0
93417.443,0.904,0.680,0.155,0.255,0.600,0.597,0.404,0.146,0
93417.448,0.026,0.412,0.875,0.186,0.535,0.441,0.394,0.071,0
93417.453,0.573,0.821,0.355,0.105,0.043,0.819,0.731,0.041,0
93417.458,0.196,0.703,0.006,0.798,0.998,0.148,0.156,0.552,0
93417.463,0.466,0.086,0.838,0.134,0.116,0.905,0.408,0.297,0
93417.468,0.512,0.936,0.645,0.045,0.277,0.585,0.650,0.671,0
93417.473,0.366,0.489,0.669,0.117,0.351,0.351,0.013,0.019,0
93417.478,0.145,0.389,0.079,0.626,0.207,0.605,0.841,0.773,0
93417.483,0.965,0.644,0.727,0.976,0.392,0.085,0.050,0.872,0
93417.488,0.284,0.323,0.077,0.990,0.567,0.718,0.688,0.248,0
93417.493,0.484,0.110,0.791,0.771,0.867,0.230,0.055,0.913,0
93417.498,0.216,0.035,0.396,0.001,0.099,0.352,0.025,0.948,0
93417.502,0.623,0.301,0.953,0.424,0.912,0.961,0.133,0.818,0
93417.507,0.551,0.258,0.906,0.049,0.074,0.098,0.154,0.705,0
93417.513,0.809,0.654,0.301,0.642,0.953,0.402,0.654,0.519,0
93417.518,0.843,0.627,0.840,0.970,0.672,0.499,0.476,0.701,0
93417.523,0.663,0.118,0.904,0.833,0.138,0.868,0.075,0.722,0
93417.528,0.561,0.298,0.903,0.494,0.464,0.135,0.386,0.453,0
93417.533,0.337,0.146,0.192,0.587,0.482,0.476,0.984,0.407,0
93417.538,0.280,0.455,0.203,0.917,0.461,0.354,0.877,0.675,0
93417.542,0.577,0.818,0.961,0.753,0.132,0.575,0.370,0.045,0
93417.547,0.113,0.571,0.236,0.998,0.202,0.270,0.931,0.073,0
93417.552,0.286,0.186,0.550,0.975,0.268,0.806,0.427,0.910,0
93417.557,0.030,0.594,0.477,0.431,0.635,0.150,0.169,0.240,0
93417.562,0.667,0.320,0.004,0.858,0.517,0.701,0.312,0.365,0
93417.567,0.953,0.410,0.192,0.149,0.456,0.484,0.828,0.421,0
93417.572,0.339,0.855,0.158,0.355,0.774,0.765,0.816,0.377,0
93417.576,0.678,0.717,0.013,0.076,0.669,0.785,0.543,0.744,0
93417.581,0.610,0.401,0.195,0.225,0.210,0.546,0.446,0.980,0
93417.586,0.708,0.822,0.260,0.047,0.681,0.435,0.507,0.558,0
93417.590,0.622,0.370,0.407,0.124,0.530,0.458,0.630,0.181,0
93417.595,0.196,0.788,0.905,0.951,0.105,0.695,0.983,0.938,0
93417.600,0.594,0.638,0.367,0.677,0.801,0.608,0.214,0.437,0
93417.605,0.030,0.658,0.044,0.493,0.694,0.644,0.841,0.735,0
93417.610,0.584,0.107,0.590,0.942,0.744,0.940,0.426,0.929,0
93417.614,0.345,0.449,0.629,0.635,0.764,0.318,0.948,0.087,0
93417.619,0.522,0.194,0.546,0.829,0.456,0.035,0.162,0.512,0
93417.624,0.273,0.346,0.869,0.417,0.247,0.099,0.163,0.714,0
93417.629,0.130,0.496,0.915,0.931,0.786,0.360,0.686,0.338,0
93417.633,0.043,0.534,0.014,0.743,0.162,0.988,0.622,0.634,0
93417.638,0.861,0.890,0.046,0.423,0.149,0.700,0.757,0.869,0
93417.643,0.109,0.422,0.343,0.271,0.242,0.165,0.882,0.607,0
93417.647,0.892,0.439,0.095,0.203,0.771,0.450,0.432,0.688,0
93417.652,0.911,0.666,0.343,0.986,0.633,0.383,0.174,0.606,0
93417.656,0.323,0.215,0.567,0.140,0.644,0.140,0.201,0.462,0
93417.661,0.596,0.007,0.226,0.438,0.289,0.244,0.512,0.389,0
93417.665,0.201,0.445,0.437,0.669,0.612,0.939,0.423,0.676,0
93417.670,0.068,0.273,0.175,0.582,0.008,0.475,0.237,0.709,0
93417.675,0.714,0.360,0.139,0.964,0.529,0.526,0.309,0.868,0
93417.679,0.249,0.231,0.395,0.132,0.342,0.043,0.106,0.395,0
93417.685,0.390,0.280,0.574,0.101,0.667,0.105,0.202,0.693,0
93417.689,0.126,0.219,0.323,0.893,0.246,0.788,0.429,0.076,0
93417.694,0.794,0.340,0.301,0.203,0.540,0.998,0.434,0.148,0
93417.698,0.567,0.864,0.115,0.649,0.327,0.867,0.568,0.641,0
93417.703,0.549,0.652,0.256,0.220,0.786,0.723,0.758,0.696,0
93417.708,0.417,0.694,0.265,0.380,0.382,0.657,0.586,0.432,0
93417.712,0.262,0.347,0.885,0.013,0.412,0.301,0.772,0.052,0
93417.716,0.378,0.622,0.880,0.290,0.361,0.041,0.453,0.422,0
93417.721,0.183,0.930,0.611,0.085,0.178,0.757,0.053,0.524,0
93417.726,0.311,0.444,0.406,0.547,0.020,0.722,0.762,0.140,0
93417.730,0.593,0.443,0.146,0.103,0.807,0.130,0.172,0.026,0
